基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名
004148.OF,2227.265902,41.92200586,86.61807068,42.75026008,26.65064043,13.96357049,10.00181767,10.78414436,61.72834336,45.14512763,8.45913606,0.516821761,0.661775233,0.901932713,0.513242663,0.31424481,0.404438082,0.217609162,0.380458125,0.329992842,0.83249821,0.682891911,40,53.03,53.93,0.349856836,0.709019327,0.615962777,2.770279401,0.554402291
004153.OF,5869.768158,24.23047035,10.71212286,10.84291201,13.64212466,8.76489336,6.66007516,4.53936184,29.17881621,19.7068856,1.96264236,0.933070866,0.108804581,0.045096636,0.088045812,0.075518969,0.123120974,0.098425197,0.080529707,0.070866142,0.065497495,0.076950608,61,19.86,19.51,0.691839656,0.094488189,0.064423765,0.193813387,0.009305655
004175.OF,6741.710556,28.80046809,5.81791203,8.81122713,10.2295572,6.55409607,3.91910418,2.81238407,18.32589517,12.5768564,1.44161258,0.965282749,0.212598425,0.0182534,0.069076593,0.05547602,0.082677165,0.051181102,0.039370079,0.03793844,0.0365068,0.046528275,107,13.39,11.8,0.907838225,0.053686471,0.038296349,0.120989463,0.003579098
004183.OF,4694.745054,42.926008,50.28031508,7.42187246,43.54677449,21.36474737,17.86095213,16.66306829,77.65420448,36.61036436,9.82532795,0.862562634,0.699355762,0.540801718,0.057623479,0.899069435,0.890837509,0.881889764,0.908375089,0.900858984,0.395848246,0.837508948,31,64.65,66.42,0.180386543,0.904795991,0.811023622,1.809697685,0.341445956
004189.OF,6599.083179,40.80712338,34.09399255,56.14286202,43.16861509,18.05171084,17.03904701,16.27865261,65.99673009,35.28874417,9.35265762,0.959198282,0.612383679,0.288117394,0.731209735,0.894416607,0.72190408,0.843235505,0.894416607,0.459914102,0.339656407,0.788117394,17,60.07,71.84,0.015748031,0.840372226,0.858983536,3.579027782,0.66642806
004205.OF,1013.683295,30.2305517,119.1944072,39.13783206,21.39786437,13.07570767,13.70676046,10.77831183,76.04176943,36.70139746,5.33113206,0.209019327,0.248747316,0.977809592,0.454903364,0.159269864,0.339656407,0.551896922,0.379384395,0.854688618,0.400858984,0.2956335,29,54.23,72.91,0.144237652,0.734967788,0.86972083,2.460369409,0.493199714
004206.OF,1262.824247,41.03584708,17.81634644,9.08015778,5.80505011,1.02852183,1.49678926,2.025546,12.34505796,15.66719529,2.16317032,0.27845383,0.621689334,0.098067287,0.071224052,0.021116679,0.007874016,0.010379384,0.023622047,0.016463851,0.049749463,0.088403722,43,12.74,23.84,0.404795991,0.049391553,0.082319256,1.540290403,0.274874732
004209.OF,4417.384183,20.43219381,26.14631806,25.20254257,37.87432879,25.09339371,18.01298826,13.2009853,77.88995239,43.45774307,5.22004045,0.835719399,0.061560487,0.175017895,0.24015748,0.801717967,0.968861847,0.88904796,0.675017895,0.90730136,0.772369363,0.286685755,28,66.04,54.63,0.127773801,0.917680744,0.62956335,0.742365062,0.081245526
004211.OF,2448.7705,48.26121723,41.93280577,78.40335945,24.82212952,10.97733656,12.69645848,11.56792485,74.0103311,49.33312144,10.39364139,0.569076593,0.838582677,0.409448819,0.955619184,0.242662849,0.205798139,0.450250537,0.477093772,0.787401575,0.934144596,0.876879026,29,62.52,78.93,0.144237652,0.877236936,0.919470293,6.995783485,0.899427344
004212.OF,701.0464386,54.97568936,123.9656113,54.42821856,35.4116266,18.62400282,11.55419333,11.16274843,65.46182499,36.37664628,9.99719015,0.120973515,0.934502505,0.983178239,0.70400859,0.738010021,0.7591267,0.331066571,0.42555476,0.441302792,0.38976378,0.850751611,34,48.14,52.68,0.240694345,0.590014316,0.590551181,12.59411715,0.979957051
004223.OF,572.366934,51.63182882,32.84252246,41.70621538,15.35759564,6.94375893,5.21592115,4.9360251,35.41958433,18.18261142,3.64638058,0.085540444,0.891911238,0.269506084,0.498210451,0.083392985,0.087687903,0.072655691,0.088045812,0.088761632,0.061918397,0.16750179,17,37.46,26.25,0.015748031,0.317465999,0.096635648,1.750056907,0.328561203
004224.OF,602.9850131,47.34794629,67.07064369,66.68766173,35.46141953,18.51669917,14.22228496,13.14270091,81.98141817,38.00619797,9.31688655,0.094488189,0.81567645,0.763779528,0.873657838,0.74158912,0.753400143,0.606657122,0.670722978,0.973156764,0.472440945,0.784180387,31,58.85,74.8,0.180386543,0.819971367,0.88976378,2.096059578,0.410522548
004244.OF,923.8888759,17.75345061,152.8212036,23.7064338,20.11206611,11.8438987,17.75899664,12.00029176,83.29733713,44.47455131,3.46150681,0.180028633,0.040443808,0.995347173,0.217609162,0.134216178,0.252684324,0.877952756,0.526843236,0.983894059,0.812455261,0.157480315,23,49.93,81.77,0.060665712,0.631173944,0.934502505,2.161787308,0.426986399
004249.OF,5662.024648,15.7699465,16.40803924,18.34047027,25.69249181,13.39084053,13.74396162,12.68692598,70.96209994,42.37258315,1.97751764,0.920186113,0.027559055,0.087329993,0.165354331,0.276306371,0.363636364,0.55511811,0.625268432,0.663206872,0.720114531,0.078382248,29,54.32,50.28,0.144237652,0.739083751,0.550286328,1.021528611,0.142448103
004250.OF,595.1873969,84.192729,22.33849863,97.75193304,23.52598583,9.64509201,4.69371708,5.31578171,19.2905162,37.93843806,6.15332903,0.090551181,0.997852541,0.139226915,0.989978525,0.202576951,0.145669291,0.064423765,0.095204009,0.040801718,0.469935576,0.378310666,58,16.51,20.28,0.653364352,0.073013601,0.066213314,6.826788696,0.895490336
004260.OF,6042.952549,31.96236395,19.36634971,19.27455412,16.92383392,9.74570801,7.49688039,5.63808071,35.4206188,22.49969627,3.37174793,0.94488189,0.299570508,0.11166786,0.174302076,0.096635648,0.149606299,0.11166786,0.100214746,0.089119542,0.079098067,0.151753758,82,19.13,18.83,0.835182534,0.090372226,0.061918397,0.747814946,0.082319256
004263.OF,7456.500248,34.18223858,26.78774673,44.84776658,32.07199524,17.2862558,14.84301787,14.88759653,73.306471,39.41052101,5.56349935,0.979241231,0.375805297,0.18432355,0.546528275,0.595919828,0.665712241,0.672870437,0.832140301,0.763779528,0.549749463,0.316034359,27,67.07,57.18,0.111488905,0.926986399,0.671438797,2.611260712,0.525411596
004266.OF,3036.363352,36.25220869,31.62282883,15.73271089,27.70803608,8.3881354,10.26767656,13.92283085,60.37360855,29.92025449,2.70987655,0.681818182,0.452755906,0.250894775,0.137079456,0.366499642,0.11166786,0.236220472,0.755905512,0.299570508,0.172870437,0.114173228,44,32.24,55.78,0.423765211,0.224051539,0.64817466,4.389419935,0.753758053
004284.OF,1766.497476,21.12119064,29.73398174,16.63610841,13.80539523,10.32390206,7.81866831,5.82264271,38.8568522,25.61700337,2.44850164,0.413027917,0.071581961,0.22154617,0.149248389,0.076592699,0.170007158,0.120615605,0.106299213,0.099498926,0.105941303,0.102362205,52,25.88,28.25,0.566750179,0.146027201,0.118468146,7.182297566,0.906227631
004292.OF,1381.827873,49.70333442,49.87522057,26.13923121,40.73955918,19.20412651,12.42247185,10.91596181,68.63538547,42.45788635,8.82107891,0.311381532,0.865783822,0.534717251,0.249821045,0.858625626,0.790980673,0.422333572,0.399069435,0.562276306,0.72297781,0.725841088,65,42.95,53.25,0.732999284,0.458482462,0.602720115,8.570290109,0.936649964
004314.OF,763.0354418,78.64459881,84.01368096,115.9632793,39.14620877,17.65676882,10.80341879,11.23733816,65.79273929,26.08412475,11.68537016,0.138511095,0.995705082,0.88940587,0.997852541,0.829992842,0.692913386,0.27773801,0.434502505,0.452755906,0.109162491,0.949176807,26,60.95,92.28,0.096098783,0.853972799,0.990336435,5.928956778,0.861130995
004316.OF,1412.20931,8.424475784,63.17125826,4.20826666,8.55818011,13.89058491,10.28854672,4.55156518,49.14958642,64.12114979,0,0.321045097,0.003221188,0.723693629,0.033285612,0.041875447,0.399069435,0.238010021,0.080887616,0.159269864,0.992483894,0.003042233,30,34.34,50.34,0.161238368,0.254115963,0.550823193,0.905343548,0.115962777
004320.OF,467.3781193,48.00157526,88.7078907,56.01926984,26.8681133,9.80855891,10.80369942,10.86010469,71.45395266,39.16318181,8.05318651,0.053686471,0.83285612,0.914459556,0.728704366,0.327487473,0.153543307,0.27809592,0.390479599,0.688976378,0.53686471,0.624552613,24,51.62,76.78,0.069971367,0.673765211,0.903722262,3.340315659,0.635289907
004321.OF,1348.924546,10.52188267,16.14231625,1.06862089,2.91974991,1.99342142,1.72452551,1.23063143,12.84575,11.70231179,0,0.302433787,0.008589835,0.085182534,0.024337867,0.004294918,0.013958482,0.013958482,0.009663565,0.017537581,0.031853973,0.003042233,20,11.74,6.38,0.035075161,0.042949177,0.007158196,3.151454446,0.604151754
004332.OF,1345.109303,43.10017896,95.72206228,42.91180565,28.03333708,17.39240678,16.82578818,15.25303287,73.74106007,47.24103357,11.42179185,0.301002147,0.704724409,0.940229062,0.516463851,0.385110952,0.675017895,0.83321403,0.85218325,0.780243379,0.894774517,0.939155333,28,48.45,69.03,0.127773801,0.598067287,0.834287759,4.668912001,0.781675018
004335.OF,4077.150446,27.74202321,25.61503732,18.40392262,16.2899085,11.82222648,8.55170211,6.21934904,33.22666997,27.34019703,3.44468694,0.802433787,0.181460272,0.167859699,0.16607015,0.09234073,0.251252684,0.142090193,0.115246958,0.080529707,0.131352899,0.156406586,121,14.46,17.59,0.92627058,0.059413028,0.059413028,1.519024162,0.272011453
004341.OF,4970.939985,36.12306101,26.66761633,49.89070685,38.94834873,18.22691337,18.55255331,17.57900899,71.87206155,37.68829281,9.09771013,0.879384395,0.4452398,0.181818182,0.626700072,0.824982105,0.735862563,0.909090909,0.935576235,0.708303508,0.452040086,0.761632069,25,69.51,38.72,0.081603436,0.945597709,0.283106657,3.522851897,0.658554044
004350.OF,390.4764162,26.159433,27.21146485,34.45828701,25.90232637,10.04716524,8.08611282,7.39468586,64.9460658,33.1138796,2.65026255,0.03793844,0.142448103,0.187902649,0.365425913,0.285612026,0.161417323,0.128131711,0.146743021,0.422333572,0.256979241,0.11059413,45,33.56,37.27,0.445776664,0.243199714,0.255189692,2.209848939,0.438439513
004351.OF,436.5863197,32.42571425,43.56897965,50.13976678,27.42837665,10.53165267,8.72462639,8.3653184,60.23200901,34.02369366,3.29725761,0.047959914,0.31567645,0.433428776,0.632068719,0.35146743,0.180744452,0.150322119,0.194345025,0.29706514,0.294559771,0.14817466,34,45.39,46.8,0.240694345,0.515926986,0.484430923,2.569164808,0.516463851
004352.OF,952.5829696,31.62242842,74.24837998,45.89459128,31.37741885,15.55391853,14.24145622,12.82086112,77.09836246,39.51929681,6.69581635,0.191481747,0.287759485,0.820687187,0.566213314,0.560844667,0.542949177,0.609878311,0.638869005,0.885110952,0.557265569,0.4452398,99,12.01,42.54,0.886184681,0.044380816,0.372763064,5.644459061,0.847530422
004355.OF,1892.329356,20.46409623,38.76016789,12.46050969,20.04394961,13.32333371,12.40133494,9.94100567,67.55711175,44.15585636,3.94658051,0.440944882,0.062634216,0.357193987,0.104151754,0.133142448,0.358625626,0.417680744,0.300644238,0.51932713,0.799928418,0.190765927,33,52.24,33.09,0.224051539,0.687544739,0.176091625,0.645079161,0.062634216
004357.OF,3874.035117,33.55964793,0.71390925,34.34062594,32.51700921,14.78834531,16.73803227,14.22381626,75.40170377,43.36782394,7.28428678,0.779169649,0.353614889,0.006442377,0.360415175,0.618826056,0.474230494,0.829277022,0.782390838,0.831066571,0.767000716,0.527559055,30,65.99,44.34,0.161238368,0.916607015,0.423765211,1.825284068,0.345740873
004359.OF,4619.949708,34.21803133,51.97369498,45.99861455,34.27698524,21.94925038,16.05399143,12.57673073,68.42715172,46.30778249,7.51006744,0.855762348,0.376163207,0.563350036,0.568360773,0.692555476,0.90765927,0.779527559,0.607015032,0.549749463,0.868289191,0.562276306,138,27.17,31.63,0.944345025,0.161238368,0.150680029,8.759509692,0.939155333
004374.OF,739.7202919,42.38969373,102.153345,9.53888852,33.11954272,15.00305812,14.05956154,10.92451422,69.72931714,40.29492883,7.73521335,0.131710809,0.680744452,0.957408733,0.076234789,0.651037938,0.492841804,0.588403722,0.400143164,0.61202577,0.605941303,0.587687903,30,46.27,49.5,0.161238368,0.540622763,0.535612026,9.796035107,0.953829635
004390.OF,1210.027553,35.68277802,41.8583023,44.83574166,23.8518079,11.23260689,11.976501,11.69413446,62.29055293,38.40795135,6.71836202,0.266284896,0.42555476,0.40765927,0.545454545,0.211524696,0.218324982,0.376521117,0.492125984,0.343951324,0.496778812,0.448103078,58,31.67,56.21,0.653364352,0.216177523,0.656227631,2.120260241,0.416249105
004393.OF,3644.073777,15.1696224,19.69977951,18.45260381,25.41612104,12.46753934,14.40478261,10.89667002,76.11548172,44.08914923,3.16042185,0.753758053,0.024337867,0.113815319,0.16678597,0.265926986,0.294559771,0.628131711,0.397279885,0.856836077,0.797780959,0.138153185,32,51.06,34.68,0.202576951,0.661417323,0.202576951,1.116244423,0.16607015
004394.OF,2569.879426,45.16680242,76.15301763,64.84332755,40.73516837,22.4267027,17.25428928,15.27659386,73.70173791,40.25532069,10.33010539,0.598067287,0.758052971,0.837151038,0.854330709,0.857909807,0.918396564,0.852899069,0.853256979,0.779527559,0.603078024,0.871868289,115,41.94,57.66,0.919112384,0.42627058,0.682176092,2.138734985,0.423765211
004397.OF,2946.158874,31.06261361,24.60037324,14.17564887,11.90588067,6.00411554,5.67200796,4.68102551,25.43954022,16.38237342,2.3969512,0.664996421,0.271295634,0.156406586,0.123836793,0.065855404,0.071939871,0.080171797,0.084108805,0.062634216,0.053328561,0.099856836,75,12.48,15.11,0.798854689,0.047602004,0.050823193,0.79362371,0.093772369
004403.OF,4441.731529,30.13888389,29.93416928,37.4886891,38.58675907,27.13325776,18.34885427,12.76710668,74.414912,44.71344536,8.08457611,0.839656407,0.246241947,0.225841088,0.423765211,0.817465999,0.986757337,0.901216893,0.633858268,0.799928418,0.817823908,0.62956335,48,58.88,69.48,0.501610594,0.821045097,0.839835361,0.588205966,0.053686471
004423.OF,369.4744518,48.83429954,41.4210065,44.9732572,28.42688465,9.53943435,8.89276182,8.91660792,62.97438498,37.08567988,5.6394616,0.033285612,0.85182534,0.399427344,0.549033644,0.406227631,0.143521832,0.155332856,0.224767359,0.361846815,0.422333572,0.324982105,78,33.89,38.93,0.816571224,0.246957767,0.285969936,10.74861336,0.961703651
004424.OF,3731.898054,40.37920671,71.43357239,24.01066331,48.23540959,16.38143569,17.22586628,18.37894259,75.45454965,32.03316286,7.85842298,0.763779528,0.596277738,0.801717967,0.22190408,0.951682176,0.603078024,0.850751611,0.953471725,0.83321403,0.226198998,0.600572656,57,39.39,68.17,0.640658554,0.362741589,0.827487473,1.248871209,0.199713672
004434.OF,3691.07083,41.14159269,62.65828706,53.15377806,31.03233889,16.40127144,15.31376998,13.91412238,71.21449751,37.27164732,8.75743009,0.75841088,0.627057981,0.716535433,0.682534001,0.544380816,0.604867573,0.717609162,0.754115963,0.673586256,0.431997137,0.715819613,64,37.14,41.15,0.724051539,0.312276306,0.339298497,2.850788235,0.564065855
004448.OF,482.1074072,48.04060478,36.28722407,16.66494893,21.02576047,10.34031524,8.64195878,8.08157303,45.25238173,21.84927486,5.0975626,0.057623479,0.83392985,0.317108089,0.149606299,0.153543307,0.171080888,0.146743021,0.179312813,0.130637079,0.07480315,0.275590551,27,40.68,34.97,0.111488905,0.394953472,0.207587688,4.594582401,0.774516822
004450.OF,1927.599849,52.87949192,54.78281693,70.71919574,38.46011665,17.71237549,12.93617842,13.18327983,67.75840027,33.52516554,9.43415541,0.453113815,0.909090909,0.606657122,0.909090909,0.81460272,0.698282033,0.476735863,0.673586256,0.523979957,0.272369363,0.799212598,93,54.83,47.35,0.871331424,0.747315676,0.495705082,1.215939453,0.191123837
004453.OF,6343.117244,29.01376013,7.79441488,12.39999891,12.394559,7.40130668,5.15261583,3.83358359,24.19135245,14.5461197,1.85265518,0.954187545,0.218324982,0.028632785,0.103435934,0.068360773,0.095204009,0.071224052,0.066571224,0.057265569,0.045454545,0.071939871,72,15.18,16.3,0.780064424,0.065139585,0.05583393,0.119185396,0.003221188
004456.OF,2767.106071,29.11042723,28.57981245,30.07583284,33.56112381,10.49009147,9.95237459,10.78311049,65.33338624,38.55384843,5.96887177,0.632068719,0.22154617,0.204724409,0.298854689,0.665354331,0.178954903,0.214030064,0.380100215,0.435218325,0.501789549,0.357551897,33,40.13,61.37,0.224051539,0.381352899,0.74123121,8.74314327,0.938439513
004475.OF,1006.543834,20.67997612,28.84471785,14.67616249,15.88265565,9.49888829,7.30508178,4.86548373,28.43602905,50.11319509,2.0951229,0.206156049,0.065855404,0.209735147,0.126700072,0.086256263,0.141374374,0.107372942,0.087329993,0.069076593,0.943450251,0.085540444,51,45.05,47.41,0.550286328,0.509305655,0.498389406,4.10966501,0.725483178
004476.OF,4508.859252,48.51640894,65.83614509,32.16841685,33.46306024,17.50675476,12.03857056,12.2729003,71.49599379,38.08079538,8.83123587,0.845740873,0.843951324,0.754473873,0.329992842,0.662133142,0.681460272,0.385110952,0.568002863,0.689692198,0.474946314,0.726914817,56,39.53,47.85,0.627415891,0.366141732,0.507158196,2.534385439,0.508589835
004477.OF,5286.162478,51.71482043,34.10568,67.3571844,39.55044239,18.93044658,17.88408998,17.09116625,77.58002728,37.81815062,9.64073546,0.897995705,0.892269148,0.288475304,0.879384395,0.837508948,0.776306371,0.882605583,0.921975662,0.897995705,0.46206156,0.817465999,33,56.51,51.13,0.224051539,0.77773801,0.566571224,3.457471982,0.651395848
004480.OF,3950.791751,28.13302073,65.05566719,38.66904227,37.93995488,21.35594527,18.00076203,14.24392734,72.41257142,45.9680815,7.1262088,0.791696492,0.191481747,0.746241947,0.445955619,0.804223336,0.890479599,0.88833214,0.784180387,0.732641374,0.858625626,0.507158196,95,34.24,34.11,0.876342162,0.252326414,0.193629205,3.400828108,0.644595562
004481.OF,3567.075705,24.61615988,48.50330142,30.13152575,32.70517496,21.95704021,18.41559028,14.67976227,67.27133629,48.54565697,6.50566428,0.746599857,0.118110236,0.515032212,0.299928418,0.632784538,0.90801718,0.903722262,0.816750179,0.507158196,0.920901933,0.416607015,101,23.54,35.23,0.891911238,0.120615605,0.213672155,4.137938865,0.728704366
004484.OF,4591.672697,32.85783853,64.11316538,26.29055127,32.15877135,20.99018127,18.12412229,13.73263544,71.28933607,47.26919405,7.24133253,0.852899069,0.331782391,0.732999284,0.251968504,0.600572656,0.877236936,0.894774517,0.733357194,0.678596994,0.895132427,0.520758769,182,22.83,30.88,0.965103794,0.116320687,0.141374374,4.582485127,0.773443092
004496.OF,1307.284947,12.74372545,29.76558253,15.31208731,11.30446786,29.15923013,10.57922479,2.81511862,34.32855555,67.4290594,1.77937232,0.288475304,0.012526843,0.22190408,0.132068719,0.062992126,0.991768074,0.260916249,0.040085898,0.084108805,0.994631353,0.068360773,17,75.16,91.66,0.015748031,0.974946314,0.986757337,1.632163513,0.298854689
004505.OF,3896.264408,43.17982891,28.33420642,45.85091827,31.81482715,15.64218069,14.20390666,12.00289244,69.47375505,43.51663408,7.66905788,0.781675018,0.708661417,0.201861131,0.565497495,0.580171797,0.550823193,0.604867573,0.527201145,0.600214746,0.775232641,0.579455977,46,47.33,50.79,0.465998568,0.568002863,0.559055118,1.799833124,0.339298497
004521.OF,4359.52409,34.94269887,39.74033061,35.53568872,25.45162652,4.97507454,11.61246628,16.70926417,53.18835805,35.38712741,4.55730294,0.830350752,0.400858984,0.371510379,0.390837509,0.267358626,0.061202577,0.341445956,0.909806729,0.193987115,0.345025054,0.235504653,31,49.36,63.57,0.180386543,0.618826056,0.776664281,10.03339423,0.955977094
004536.OF,632.2349482,44.62708533,79.75769546,50.18365543,30.02237823,12.07604092,9.50033836,9.83230485,28.32459105,36.88565405,6.10581069,0.101288475,0.743378669,0.864352183,0.633142448,0.490694345,0.267716535,0.188618468,0.291696492,0.068718683,0.411238368,0.372226199,51,46.76,63.71,0.550286328,0.553328561,0.77773801,4.185666932,0.734430923
004546.OF,434.608601,25.47955648,38.81058101,5.54393851,9.64754045,4.60939546,4.35000534,3.82994645,21.42427365,12.92119731,1.49209665,0.047602004,0.127773801,0.358267717,0.041517538,0.050823193,0.05547602,0.059770938,0.066213314,0.049749463,0.03793844,0.051896922,35,12.14,11.42,0.256442377,0.044738726,0.034359341,3.112730247,0.600930565
004549.OF,3928.752416,29.20308142,26.48401005,29.52946003,41.11323704,14.79706163,11.55939762,9.91857428,70.05017042,38.84154394,4.60174102,0.788117394,0.223335719,0.179670723,0.289191124,0.862204724,0.474946314,0.33249821,0.299928418,0.625626342,0.520400859,0.237652112,36,50.79,64.96,0.273979957,0.653364352,0.7956335,3.341901432,0.635647817
004557.OF,960.9860673,60.02083995,83.12047051,34.39532752,25.93558547,14.58224347,17.01105425,10.21246624,57.68992578,29.39021406,9.02812059,0.193271296,0.968503937,0.885110952,0.362204724,0.287759485,0.452755906,0.841088046,0.324624195,0.247673586,0.163564782,0.750536865,21,39.08,47.82,0.042949177,0.353614889,0.505905512,17.77589954,0.993199714
004558.OF,1061.527669,41.11540921,67.98587976,43.25115322,38.79796166,13.76828964,11.22048541,11.25617144,65.99683346,36.7538884,7.85575636,0.221188261,0.624910523,0.770221904,0.520400859,0.823908375,0.391195419,0.306728704,0.436649964,0.460272011,0.404438082,0.599498926,57,39.97,46.66,0.640658554,0.376879026,0.482462419,1.317284536,0.217251253
